Time,Timestamp(ns since boot),CPU0 Temp,CPU1 Temp,CPU2 Temp,CPU3 Temp,GPU Temp,PopMem Temp,CPU0 Freq,CPU1 Freq,CPU2 Freq,CPU3 Freq,CPU %user,CPU %system,CPU %irqs,CPU %steal,CPU %idle,MemTotal kB,MemFree kB,MemSnapcam kB
01-01 00:21:37,1294528411589,79,74,70,73,67,66,2649600,2649600,2649600,2649600,17.04,12.78,0.00,0.00,70.18,1971144,1476396,38672
01-01 00:21:38,1295658096641,73,70,80,72,67,66,2649600,2649600,2649600,2649600,17.20,13.53,0.00,0.00,69.27,1971144,1476596,38656
01-01 00:21:39,1296801089869,72,70,80,73,67,66,2649600,2649600,2649600,2649600,13.67,18.44,0.43,0.00,67.46,1971144,1476728,38676
01-01 00:21:40,1297937282056,73,69,81,75,67,66,2649600,2649600,2649600,2649600,17.74,17.52,0.43,0.00,64.32,1971144,1476824,38372
01-01 00:21:42,1299071250233,73,80,70,73,67,66,2649600,2649600,2649600,2649600,17.63,18.67,0.00,0.00,63.69,1971144,1477000,38516
01-01 00:21:43,1300205368253,73,70,71,81,67,65,2649600,2649600,2649600,2649600,18.12,14.32,0.00,0.00,67.56,1971144,1476420,38532
01-01 00:21:44,1301342022628,73,70,80,72,67,66,2649600,2649600,2649600,2649600,16.63,14.16,0.22,0.00,68.99,1971144,1476668,38756
01-01 00:21:45,1302459271638,75,69,80,72,67,66,2649600,2649600,2649600,2649600,16.48,15.10,0.00,0.00,68.42,1971144,1476136,38796
01-01 00:21:46,1303588907992,74,80,71,71,67,66,2649600,2649600,2649600,2649600,18.41,12.95,0.00,0.00,68.64,1971144,1476872,38620
01-01 00:21:47,1304721903564,75,69,80,73,67,66,2649600,2649600,2649600,2649600,16.34,17.44,0.00,0.00,66.23,1971144,1476488,38876
01-01 00:21:48,1305859022991,75,80,70,71,67,66,2649600,2649600,2649600,2649600,16.22,16.44,0.00,0.00,67.33,1971144,1476308,38584
01-01 00:21:49,1306997135490,73,70,71,81,67,65,2649600,2649600,2649600,2649600,16.89,15.35,0.00,0.00,67.76,1971144,1476628,38640
01-01 00:21:51,1308142846792,74,80,70,72,67,66,2649600,2649600,2649600,2649600,16.93,13.54,0.00,0.00,69.53,1971144,1476020,38536
01-01 00:21:52,1309281289187,80,71,71,70,67,66,2649600,2649600,2649600,2649600,16.93,13.81,0.00,0.00,69.27,1971144,1476188,38556
01-01 00:21:53,1310414033250,72,71,72,81,67,65,2649600,2649600,2649600,2649600,16.33,14.06,0.23,0.00,69.39,1971144,1476440,38632
01-01 00:21:54,1311548266114,72,70,81,72,67,66,2649600,2649600,2649600,2649600,19.14,12.61,0.00,0.00,68.24,1971144,1476304,38836
01-01 00:21:55,1312682229238,72,70,81,73,67,66,2649600,2649600,2649600,2649600,19.02,13.20,0.00,0.00,67.79,1971144,1476668,38544
01-01 00:21:56,1313817423717,76,71,80,74,67,66,2649600,2649600,2649600,2649600,20.64,18.64,0.60,0.00,60.12,1971144,1476388,38488
01-01 00:21:57,1314952854654,72,70,81,73,67,66,2649600,2649600,2649600,2649600,19.28,12.78,0.00,0.00,67.94,1971144,1475720,38608
01-01 00:21:59,1316092607622,72,69,80,76,67,66,2649600,2649600,2649600,2649600,16.97,14.03,0.23,0.00,68.78,1971144,1476432,38508
01-01 00:22:00,1317224512518,78,72,72,76,67,66,2649600,2649600,2649600,2649600,15.35,14.90,0.00,0.00,69.75,1971144,1476220,38796
01-01 00:22:01,1318367038611,72,71,71,82,67,65,2649600,2649600,2649600,2649600,14.77,16.36,0.00,0.00,68.86,1971144,1476732,38624
01-01 00:22:02,1319502037569,73,69,72,82,67,65,2649600,2649600,2649600,2649600,15.40,15.17,0.00,0.00,69.43,1971144,1476052,38460
01-01 00:22:03,1320637900850,73,70,81,74,67,66,2649600,2649600,2649600,2649600,13.63,18.46,0.44,0.00,67.47,1971144,1476532,38412
01-01 00:22:04,1321772699756,72,69,71,80,67,65,2649600,2649600,2649600,2649600,16.07,14.73,0.00,0.00,69.20,1971144,1476576,38572
01-01 00:22:05,1322905105797,73,70,80,72,67,66,2649600,2649600,2649600,2649600,17.12,13.24,0.00,0.00,69.63,1971144,1476296,38608
01-01 00:22:06,1324045732359,73,70,81,72,67,66,2649600,2649600,2649600,2649600,15.83,15.37,0.00,0.00,68.81,1971144,1476456,38688
01-01 00:22:08,1325204651838,72,70,71,82,67,65,2649600,2649600,2649600,2649600,17.19,12.95,0.45,0.00,69.42,1971144,1476532,38544
01-01 00:22:09,1326335748660,74,80,70,72,67,66,2649600,2649600,2649600,2649600,18.65,11.69,0.45,0.00,69.21,1971144,1476756,38652
01-01 00:22:10,1327468447722,72,75,71,81,67,65,2649600,2649600,2649600,2649600,15.04,18.14,0.00,0.00,66.81,1971144,1475884,38748
01-01 00:22:11,1328602854284,79,72,72,73,67,66,2649600,2649600,2649600,2649600,16.70,19.55,1.02,0.00,62.73,1971144,1476356,38784
01-01 00:22:12,1329737512096,74,70,80,72,67,66,2649600,2649600,2649600,2649600,15.73,15.06,0.00,0.00,69.21,1971144,1476716,38608
01-01 00:22:13,1330875497200,78,74,73,72,67,66,2649600,2649600,2649600,2649600,18.72,12.10,0.00,0.00,69.18,1971144,1476032,38788
01-01 00:22:14,1332008058762,75,79,71,72,67,66,2649600,2649600,2649600,2649600,17.56,13.11,0.00,0.00,69.33,1971144,1475992,38528
01-01 00:22:16,1333140269283,72,69,81,73,67,66,2649600,2649600,2649600,2649600,16.59,13.82,0.00,0.00,69.59,1971144,1476208,38580
01-01 00:22:17,1334276762511,72,70,71,82,67,65,2649600,2649600,2649600,2649600,17.95,13.86,0.00,0.00,68.18,1971144,1476516,38724
01-01 00:22:18,1335414299438,72,71,73,82,66,65,2649600,2649600,2649600,2649600,16.04,17.14,0.22,0.00,66.59,1971144,1476316,38624
01-01 00:22:19,1336547939229,73,69,80,76,67,65,2649600,2649600,2649600,2649600,21.78,13.74,0.42,0.00,64.06,1971144,1475996,38432
01-01 00:22:20,1337684656000,72,69,81,73,67,65,2649600,2649600,2649600,2649600,16.28,14.91,0.00,0.00,68.81,1971144,1476388,38392
01-01 00:22:21,1338822673760,72,71,73,82,67,65,2649600,2649600,2649600,2649600,14.93,16.06,0.00,0.00,69.00,1971144,1476344,38920
01-01 00:22:22,1339968890374,73,69,72,81,67,65,2649600,2649600,2649600,2649600,20.31,9.82,0.00,0.00,69.87,1971144,1475808,38816
01-01 00:22:24,1341098534800,73,80,70,71,67,66,2649600,2649600,2649600,2649600,18.78,11.76,0.00,0.00,69.46,1971144,1475376,38784
01-01 00:22:25,1342251267508,73,71,79,71,67,66,2649600,2649600,2649600,2649600,12.69,17.07,0.88,0.00,69.37,1971144,1476516,38932
01-01 00:22:26,1343383438810,74,80,71,73,67,66,2649600,2649600,2649600,2649600,16.33,23.19,0.20,0.00,60.28,1971144,1476320,38772
01-01 00:22:27,1344547199799,79,72,72,71,67,66,2649600,2649600,2649600,2649600,14.63,14.85,0.00,0.00,70.52,1971144,1476264,39016
01-01 00:22:28,1345686108705,74,80,71,71,67,66,2649600,2649600,2649600,2649600,16.33,14.51,0.00,0.00,69.16,1971144,1476548,39008
01-01 00:22:29,1346825374850,79,71,70,71,67,66,2649600,2649600,2649600,2649600,15.68,14.09,0.00,0.00,70.23,1971144,1476292,38464
01-01 00:22:30,1347957632402,79,72,70,70,67,66,2649600,2649600,2649600,2649600,16.04,14.48,0.00,0.00,69.49,1971144,1476600,38492
01-01 00:22:32,1349088899954,74,80,69,71,67,66,2649600,2649600,2649600,2649600,15.75,15.30,0.46,0.00,68.49,1971144,1475980,38780
01-01 00:22:33,1350225175057,74,80,69,71,67,65,2649600,2649600,2649600,2649600,16.99,17.42,0.22,0.00,65.38,1971144,1475704,38568
01-01 00:22:34,1351353556723,75,79,73,73,67,66,2649600,2649600,2649600,2649600,22.61,14.11,0.21,0.00,63.07,1971144,1476128,38780
01-01 00:22:35,1352489398858,75,71,70,77,67,66,2649600,2649600,2649600,2649600,14.86,15.54,0.00,0.00,69.59,1971144,1476104,38608
01-01 00:22:36,1353621217035,80,72,70,70,67,66,2649600,2649600,2649600,2649600,16.63,13.26,0.00,0.00,70.11,1971144,1476232,38776
01-01 00:22:37,1354750233962,79,70,72,70,67,66,2649600,2649600,2649600,2649600,15.40,14.29,0.22,0.00,70.09,1971144,1476160,38624
01-01 00:22:38,1355882730472,72,70,80,72,67,66,2649600,2649600,2649600,2649600,16.22,15.09,0.00,0.00,68.69,1971144,1476208,38144
01-01 00:22:39,1357019027607,73,70,80,73,67,66,2649600,2649600,2649600,2649600,17.07,17.07,0.22,0.00,65.65,1971144,1476220,38480
01-01 00:22:41,1358153442502,72,69,81,73,67,65,2649600,2649600,2649600,2649600,16.28,20.25,0.42,0.00,63.05,1971144,1476384,38624
01-01 00:22:42,1359310718595,72,69,81,73,67,65,2649600,2649600,2649600,2649600,17.07,14.63,0.00,0.00,68.29,1971144,1475616,38560
01-01 00:22:43,1360447403543,72,69,72,82,67,65,2649600,2649600,2649600,2649600,14.97,15.87,0.45,0.00,68.71,1971144,1475736,39000
01-01 00:22:44,1361581234792,74,71,72,82,66,65,2649600,2649600,2649600,2649600,17.90,14.32,0.00,0.00,67.79,1971144,1476160,38640
01-01 00:22:45,1362719477657,73,69,80,73,67,65,2649600,2649600,2649600,2649600,17.81,12.79,0.46,0.00,68.95,1971144,1476052,38716
01-01 00:22:46,1363848987344,76,69,80,72,67,66,2649600,2649600,2649600,2649600,17.23,14.29,0.23,0.00,68.25,1971144,1476016,38592
01-01 00:22:47,1364983977968,78,76,71,74,67,66,2649600,2649600,2649600,2649600,15.13,16.89,0.66,0.00,67.32,1971144,1476112,38596
01-01 00:22:49,1366121434322,74,80,70,71,67,66,2649600,2649600,2649600,2649600,18.10,16.59,0.22,0.00,65.09,1971144,1475788,38448
01-01 00:22:50,1367258241249,73,70,80,72,67,66,2649600,2649600,2649600,2649600,17.08,13.67,0.23,0.00,69.02,1971144,1476236,38668
01-01 00:22:51,1368393662029,74,72,80,73,67,66,2649600,2649600,2649600,2649600,18.08,13.17,0.00,0.00,68.75,1971144,1476460,38360
01-01 00:22:52,1369527479373,74,80,70,71,67,66,2649600,2649600,2649600,2649600,17.50,13.86,0.00,0.00,68.64,1971144,1475920,38556
01-01 00:22:53,1370667059737,73,70,80,74,67,65,2649600,2649600,2649600,2649600,16.03,15.35,0.23,0.00,68.40,1971144,1476048,38476
01-01 00:22:54,1371803758695,75,80,70,71,67,66,2649600,2649600,2649600,2649600,16.31,18.22,0.85,0.00,64.62,1971144,1476040,38556
01-01 00:22:55,1372941119944,73,71,80,74,67,66,2649600,2649600,2649600,2649600,14.29,18.68,0.22,0.00,66.81,1971144,1476012,38460
01-01 00:22:57,1374074229111,79,74,71,71,67,66,2649600,2649600,2649600,2649600,17.53,15.80,0.00,0.00,66.67,1971144,1476436,38572
01-01 00:22:58,1375203638173,73,80,71,73,67,66,2649600,2649600,2649600,2649600,17.38,13.32,0.00,0.00,69.30,1971144,1476204,38540
01-01 00:22:59,1376335451870,80,73,71,71,67,66,2649600,2649600,2649600,2649600,17.94,13.45,0.00,0.00,68.61,1971144,1476232,38708
01-01 00:23:00,1377468103589,72,71,81,72,67,66,2649600,2649600,2649600,2649600,15.05,14.35,0.00,0.00,70.60,1971144,1476188,38488
01-01 00:23:01,1378604145255,72,71,73,82,67,65,2649600,2649600,2649600,2649600,15.10,16.02,0.23,0.00,68.65,1971144,1476072,38580
01-01 00:23:02,1379741127181,75,80,70,71,67,66,2649600,2649600,2649600,2649600,16.85,13.48,0.22,0.00,69.44,1971144,1476516,38640
01-01 00:23:03,1380874052441,72,70,71,81,67,65,2649600,2649600,2649600,2649600,17.07,15.08,0.00,0.00,67.85,1971144,1476232,38460
01-01 00:23:04,1382002925462,73,72,79,72,67,66,2649600,2649600,2649600,2649600,18.31,12.59,0.00,0.00,69.11,1971144,1475552,38832
01-01 00:23:06,1383145564993,79,71,70,71,67,66,2649600,2649600,2649600,2649600,13.78,15.78,0.22,0.00,70.22,1971144,1475956,38484
01-01 00:23:07,1384274330513,79,70,71,70,67,66,2649600,2649600,2649600,2649600,18.53,12.05,0.00,0.00,69.42,1971144,1476312,38692
01-01 00:23:08,1385406946085,74,79,73,70,67,66,2649600,2649600,2649600,2649600,16.21,13.70,0.00,0.00,70.09,1971144,1475952,38784
01-01 00:23:09,1386543297491,79,71,70,71,67,66,2649600,2649600,2649600,2649600,10.42,19.07,0.44,0.00,70.07,1971144,1476040,38708
01-01 00:23:10,1387675631762,72,72,73,81,66,65,2649600,2649600,2649600,2649600,19.84,17.59,0.20,0.00,62.37,1971144,1476132,38868
01-01 00:23:11,1388812928636,74,80,70,71,67,65,2649600,2649600,2649600,2649600,17.13,18.42,0.21,0.00,64.24,1971144,1476472,38788
01-01 00:23:12,1389946036865,79,71,70,70,67,66,2649600,2649600,2649600,2649600,16.44,13.78,0.00,0.00,69.78,1971144,1475840,38592
01-01 00:23:14,1391073545198,79,71,69,73,67,66,2649600,2649600,2649600,2649600,17.27,12.05,0.00,0.00,70.68,1971144,1475916,38516
01-01 00:23:15,1392216935406,71,69,72,81,66,65,2649600,2649600,2649600,2649600,17.35,13.24,0.00,0.00,69.41,1971144,1475852,38552
01-01 00:23:16,1393354630666,79,71,70,70,67,65,2649600,2649600,2649600,2649600,17.83,12.42,0.00,0.00,69.75,1971144,1475976,38636
01-01 00:23:17,1394487956395,73,70,80,74,67,65,2649600,2649600,2649600,2649600,15.88,16.33,0.00,0.00,67.79,1971144,1476076,38480
01-01 00:23:18,1395622328842,74,80,70,71,67,66,2649600,2649600,2649600,2649600,18.16,20.41,0.00,0.00,61.43,1971144,1475812,38728
01-01 00:23:19,1396766580300,74,80,70,70,67,66,2649600,2649600,2649600,2649600,17.78,12.67,0.22,0.00,69.33,1971144,1476304,38800
01-01 00:23:20,1397908469206,79,70,70,71,67,66,2649600,2649600,2649600,2649600,17.33,12.44,0.22,0.00,70.00,1971144,1476056,38456
01-01 00:23:21,1399036319466,72,69,72,81,66,65,2649600,2649600,2649600,2649600,18.39,11.95,0.00,0.00,69.66,1971144,1475984,38836
01-01 00:23:23,1400172984257,73,80,70,71,67,66,2649600,2649600,2649600,2649600,18.04,12.56,0.00,0.00,69.41,1971144,1475708,38568
01-01 00:23:24,1401307354048,73,70,80,72,67,65,2649600,2649600,2649600,2649600,16.74,16.74,0.22,0.00,66.30,1971144,1475724,38656
01-01 00:23:25,1402443967902,73,69,80,72,67,65,2649600,2649600,2649600,2649600,18.67,18.46,0.21,0.00,62.66,1971144,1475712,38708
01-01 00:23:26,1403579339151,75,80,71,71,67,66,2649600,2649600,2649600,2649600,21.12,14.01,0.00,0.00,64.87,1971144,1475956,38664
01-01 00:23:27,1404710912849,80,71,72,71,67,66,2649600,2649600,2649600,2649600,15.30,13.93,0.23,0.00,70.55,1971144,1476108,38760
01-01 00:23:28,1405838407536,72,69,71,81,67,65,2649600,2649600,2649600,2649600,15.87,14.97,0.00,0.00,69.16,1971144,1475648,38932
01-01 00:23:29,1406974487327,73,70,81,73,67,65,2649600,2649600,2649600,2649600,16.55,15.66,0.22,0.00,67.56,1971144,1475900,38516
01-01 00:23:31,1408111458473,77,72,74,73,67,66,2649600,2649600,2649600,2649600,16.32,13.79,0.00,0.00,69.89,1971144,1475412,38800
01-01 00:23:32,1409242795035,73,70,80,72,67,66,2649600,2649600,2649600,2649600,17.73,13.86,0.00,0.00,68.41,1971144,1475520,38560
01-01 00:23:33,1410373818368,73,69,79,73,67,66,2649600,2649600,2649600,2649600,18.37,18.37,0.20,0.00,63.06,1971144,1476400,39140
01-01 00:23:34,1411507445138,75,69,80,72,67,66,2649600,2649600,2649600,2649600,17.71,14.35,0.00,0.00,67.94,1971144,1475780,38684
01-01 00:23:35,1412663157117,72,69,72,81,67,65,2649600,2649600,2649600,2649600,16.85,13.97,0.22,0.00,68.96,1971144,1475652,38768
01-01 00:23:36,1413795413002,74,80,70,71,67,66,2649600,2649600,2649600,2649600,17.79,13.06,0.00,0.00,69.14,1971144,1475656,38692
01-01 00:23:37,1414927824095,78,71,72,74,67,65,2649600,2649600,2649600,2649600,16.29,14.03,0.00,0.00,69.68,1971144,1475364,38720
01-01 00:23:38,1416063150553,74,80,70,71,67,66,2649600,2649600,2649600,2649600,15.52,17.29,0.22,0.00,66.96,1971144,1475472,38548
01-01 00:23:40,1417197542375,73,71,80,72,67,65,2649600,2649600,2649600,2649600,18.26,14.48,0.00,0.00,67.26,1971144,1476356,38608
01-01 00:23:41,1418331958000,80,74,72,73,67,66,2649600,2649600,2649600,2649600,20.94,16.63,0.21,0.00,62.22,1971144,1476052,38676
01-01 00:23:42,1419466123364,72,71,72,82,67,65,2649600,2649600,2649600,2649600,18.68,17.41,0.64,0.00,63.27,1971144,1475624,38524
01-01 00:23:43,1420602419562,79,72,71,72,67,65,2649600,2649600,2649600,2649600,15.79,15.10,0.00,0.00,69.11,1971144,1475496,38496
01-01 00:23:44,1421736509197,80,72,72,74,67,66,2649600,2649600,2649600,2649600,16.14,14.32,0.23,0.00,69.32,1971144,1475248,38864
01-01 00:23:45,1422876533988,80,72,70,71,67,66,2649600,2649600,2649600,2649600,17.62,11.90,0.00,0.00,70.48,1971144,1475560,38744
01-01 00:23:46,1424030818362,79,72,75,71,67,66,2649600,2649600,2649600,2649600,14.69,16.67,0.22,0.00,68.42,1971144,1475400,38584
01-01 00:23:48,1425162520029,72,71,73,82,67,65,2649600,2649600,2649600,2649600,15.74,20.21,0.21,0.00,63.83,1971144,1475824,38816
01-01 00:23:49,1426291990184,80,72,71,71,67,66,2649600,2649600,2649600,2649600,18.26,14.25,0.00,0.00,67.48,1971144,1475752,38452
01-01 00:23:50,1427424072736,74,71,80,72,67,66,2649600,2649600,2649600,2649600,18.78,13.35,0.00,0.00,67.87,1971144,1475992,38512
01-01 00:23:51,1428562227111,73,73,81,73,67,66,2649600,2649600,2649600,2649600,15.56,15.10,0.00,0.00,69.34,1971144,1476680,38604
01-01 00:23:52,1429693410548,73,71,80,72,67,66,2649600,2649600,2649600,2649600,18.18,12.95,0.23,0.00,68.64,1971144,1475928,38788
01-01 00:23:53,1430827134089,73,79,72,72,67,66,2649600,2649600,2649600,2649600,16.67,14.38,0.00,0.00,68.95,1971144,1475900,38624
01-01 00:23:54,1431966429036,77,71,80,73,67,66,2649600,2649600,2649600,2649600,16.96,15.40,0.00,0.00,67.63,1971144,1476272,38640
01-01 00:23:56,1433104527526,77,71,80,73,67,66,2649600,2649600,2649600,2649600,19.54,17.02,0.21,0.00,63.24,1971144,1476152,38724
01-01 00:23:57,1434246103463,80,72,70,71,67,66,2649600,2649600,2649600,2649600,17.01,13.38,0.00,0.00,69.61,1971144,1476300,38656
01-01 00:23:58,1435384212004,80,74,70,70,67,66,2649600,2649600,2649600,2649600,18.40,13.30,0.00,0.00,68.29,1971144,1476316,38468
01-01 00:23:59,1436513280753,74,80,70,70,67,66,2649600,2649600,2649600,2649600,18.76,10.76,0.00,0.00,70.48,1971144,1475892,38836
01-01 00:24:00,1437644994347,74,78,73,71,67,66,2649600,2649600,2649600,2649600,15.54,14.41,0.23,0.00,69.82,1971144,1476060,38596
01-01 00:24:01,1438782456221,73,71,81,72,67,66,2649600,2649600,2649600,2649600,17.01,14.29,0.00,0.00,68.71,1971144,1476140,38544
01-01 00:24:02,1439915970961,80,71,71,71,67,66,2649600,2649600,2649600,2649600,18.24,14.95,0.22,0.00,66.59,1971144,1475716,38300
01-01 00:24:03,1441048823096,73,70,81,72,67,66,2649600,2649600,2649600,2649600,17.35,20.61,0.41,0.00,61.63,1971144,1475556,38696
01-01 00:24:05,1442186521845,72,70,73,82,67,65,2649600,2649600,2649600,2649600,18.10,13.35,0.23,0.00,68.33,1971144,1476304,38588
01-01 00:24:06,1443320147990,74,69,80,72,67,66,2649600,2649600,2649600,2649600,17.61,14.22,0.00,0.00,68.17,1971144,1476332,38788
01-01 00:24:07,1444470616792,72,70,71,80,67,65,2649600,2649600,2649600,2649600,15.08,14.86,0.00,0.00,70.07,1971144,1476004,38680
01-01 00:24:08,1445607010750,72,70,71,82,67,65,2649600,2649600,2649600,2649600,15.25,16.82,0.00,0.00,67.94,1971144,1476084,38616
01-01 00:24:09,1446743038718,73,71,80,73,67,66,2649600,2649600,2649600,2649600,13.62,17.63,0.45,0.00,68.30,1971144,1476292,38560
01-01 00:24:10,1447897320697,73,70,80,74,67,66,2649600,2649600,2649600,2649600,18.50,16.84,0.21,0.00,64.45,1971144,1476168,38556
01-01 00:24:11,1449031573665,73,70,79,75,67,66,2649600,2649600,2649600,2649600,17.31,13.44,0.00,0.00,69.25,1971144,1476416,38432
01-01 00:24:13,1450167486321,72,69,73,82,67,65,2649600,2649600,2649600,2649600,15.63,14.94,0.00,0.00,69.43,1971144,1476600,38512
01-01 00:24:14,1451299331685,72,71,72,82,67,65,2649600,2649600,2649600,2649600,16.55,14.25,0.23,0.00,68.97,1971144,1476236,38504
01-01 00:24:15,1452425780695,75,80,71,71,67,66,2649600,2649600,2649600,2649600,15.68,14.09,0.00,0.00,70.23,1971144,1476072,38636
01-01 00:24:16,1453558444966,73,71,81,73,67,66,2649600,2649600,2649600,2649600,17.18,15.86,0.22,0.00,66.74,1971144,1475812,38724
01-01 00:24:17,1454706878715,72,70,72,81,67,65,2649600,2649600,2649600,2649600,17.57,15.18,0.65,0.00,66.59,1971144,1475760,38756
01-01 00:24:18,1455836381007,73,70,80,72,67,66,2649600,2649600,2649600,2649600,16.92,17.77,0.00,0.00,65.31,1971144,1476000,38824
