Time,Timestamp(ns since boot),CPU0 Temp,CPU1 Temp,CPU2 Temp,CPU3 Temp,GPU Temp,PopMem Temp,CPU0 Freq,CPU1 Freq,CPU2 Freq,CPU3 Freq,CPU %user,CPU %system,CPU %irqs,CPU %steal,CPU %idle,MemTotal kB,MemFree kB,MemSnapcam kB
01-01 00:04:04,241312174751,76,74,85,78,71,69,2649600,2649600,2649600,2649600,17.46,13.83,0.23,0.00,68.48,1971144,1475808,38612
01-01 00:04:05,242446587771,77,74,85,76,71,69,2649600,2649600,2649600,2649600,16.48,13.96,0.23,0.00,69.34,1971144,1475948,38624
01-01 00:04:06,243585953344,76,75,85,77,71,69,2649600,2649600,2649600,2649600,17.77,13.67,0.00,0.00,68.56,1971144,1475320,38928
01-01 00:04:07,244719896364,84,77,81,75,71,69,2649600,2649600,2649600,2649600,15.37,18.83,0.22,0.00,65.58,1971144,1475456,38676
01-01 00:04:09,245853155114,77,76,85,76,71,69,2649600,2649600,2649600,2649600,17.48,18.12,0.43,0.00,63.97,1971144,1475248,38812
01-01 00:04:10,246985456936,85,77,77,75,71,69,2649600,2649600,2649600,2649600,15.89,16.78,0.00,0.00,67.33,1971144,1476320,38828
01-01 00:04:11,248117027925,77,84,75,74,71,69,2649600,2649600,2649600,2649600,16.78,13.65,0.22,0.00,69.35,1971144,1475872,38820
01-01 00:04:12,249255423029,77,84,74,75,71,69,2649600,2649600,2649600,2649600,18.02,13.06,0.00,0.00,68.92,1971144,1475516,38836
01-01 00:04:13,250389676258,79,85,74,75,71,69,2649600,2649600,2649600,2649600,18.14,12.47,0.00,0.00,69.39,1971144,1475844,38844
01-01 00:04:14,251519117143,76,74,84,76,71,69,2649600,2649600,2649600,2649600,14.58,15.49,0.23,0.00,69.70,1971144,1476040,38940
01-01 00:04:15,252650813549,76,74,85,79,71,69,2649600,2649600,2649600,2649600,15.78,16.89,0.67,0.00,66.67,1971144,1475624,38724
01-01 00:04:17,253788634798,77,75,85,79,71,69,2649600,2649600,2649600,2649600,14.89,20.21,0.64,0.00,64.26,1971144,1475344,38864
01-01 00:04:18,254928510162,77,74,85,77,71,69,2649600,2649600,2649600,2649600,18.89,18.89,0.41,0.00,61.81,1971144,1475552,38996
01-01 00:04:19,256064230631,77,74,86,79,71,69,2649600,2649600,2649600,2649600,17.30,15.06,0.00,0.00,67.64,1971144,1475152,38548
01-01 00:04:20,257197033547,77,85,76,78,71,69,2649600,2649600,2649600,2649600,15.23,15.45,0.00,0.00,69.32,1971144,1475684,38612
01-01 00:04:21,258330596515,77,75,76,87,70,69,2649600,2649600,2649600,2649600,15.56,15.79,0.23,0.00,68.42,1971144,1475312,38576
01-01 00:04:22,259464342921,78,85,74,75,71,69,2649600,2649600,2649600,2649600,18.74,12.42,0.00,0.00,68.85,1971144,1475352,38904
01-01 00:04:23,260597004327,80,75,75,86,70,69,2649600,2649600,2649600,2649600,16.36,14.32,0.23,0.00,69.09,1971144,1475664,38948
01-01 00:04:24,261732664431,76,74,77,87,70,69,2649600,2649600,2649600,2649600,17.70,15.49,0.22,0.00,66.59,1971144,1475280,38924
01-01 00:04:26,262866674899,76,75,85,77,71,69,2649600,2649600,2649600,2649600,16.38,19.36,0.21,0.00,64.04,1971144,1475380,38900
01-01 00:04:27,263998246617,76,74,77,88,70,69,2649600,2649600,2649600,2649600,17.49,15.02,0.00,0.00,67.49,1971144,1476016,38736
01-01 00:04:28,265134404377,77,75,85,76,71,69,2649600,2649600,2649600,2649600,17.23,13.15,0.00,0.00,69.61,1971144,1476164,38904
01-01 00:04:29,266275083491,78,85,74,75,71,69,2649600,2649600,2649600,2649600,16.33,14.77,0.22,0.00,68.68,1971144,1475808,38856
01-01 00:04:30,267408722762,78,75,85,76,71,69,2649600,2649600,2649600,2649600,15.40,13.79,0.92,0.00,69.89,1971144,1474956,38704
01-01 00:04:31,268542144689,76,75,76,87,70,69,2649600,2649600,2649600,2649600,15.40,14.94,0.23,0.00,69.43,1971144,1475228,38984
01-01 00:04:32,269678650053,78,85,74,76,71,69,2649600,2649600,2649600,2649600,15.94,17.90,0.00,0.00,66.16,1971144,1475504,38972
01-01 00:04:34,270811749167,78,85,74,75,71,69,2649600,2649600,2649600,2649600,16.67,19.20,0.00,0.00,64.14,1971144,1475584,38880
01-01 00:04:35,271948015885,85,77,76,75,71,70,2649600,2649600,2649600,2649600,18.06,15.27,0.00,0.00,66.67,1971144,1475616,38768
01-01 00:04:36,273083264478,85,76,76,75,71,70,2649600,2649600,2649600,2649600,17.59,12.69,0.22,0.00,69.49,1971144,1475512,38912
01-01 00:04:37,274211693749,77,76,75,85,71,69,2649600,2649600,2649600,2649600,16.82,13.41,0.00,0.00,69.77,1971144,1475464,38800
01-01 00:04:38,275348554998,82,84,74,75,71,70,2649600,2649600,2649600,2649600,15.70,15.25,0.22,0.00,68.83,1971144,1475868,38916
01-01 00:04:39,276480257810,76,76,86,79,71,69,2649600,2649600,2649600,2649600,20.82,10.07,0.00,0.00,69.11,1971144,1475748,38740
01-01 00:04:40,277613400518,78,75,86,77,71,70,2649600,2649600,2649600,2649600,16.74,14.93,0.23,0.00,68.10,1971144,1475560,38620
01-01 00:04:42,278747600101,75,75,76,88,71,69,2649600,2649600,2649600,2649600,15.06,17.30,0.00,0.00,67.64,1971144,1475504,38644
01-01 00:04:43,279881144268,78,85,74,79,71,70,2649600,2649600,2649600,2649600,17.56,15.56,0.00,0.00,66.89,1971144,1475924,38696
01-01 00:04:44,281011763382,76,77,76,87,71,69,2649600,2649600,2649600,2649600,21.75,13.43,0.43,0.00,64.39,1971144,1475000,38780
01-01 00:04:45,282144391298,85,76,75,76,71,70,2649600,2649600,2649600,2649600,15.02,15.02,0.00,0.00,69.96,1971144,1475100,38940
01-01 00:04:46,283277917547,78,75,85,77,71,70,2649600,2649600,2649600,2649600,17.19,13.80,0.00,0.00,69.00,1971144,1475700,38920
01-01 00:04:47,284410382599,78,84,75,75,71,70,2649600,2649600,2649600,2649600,15.72,14.12,0.00,0.00,70.16,1971144,1475732,38864
01-01 00:04:48,285544305620,78,85,77,78,71,70,2649600,2649600,2649600,2649600,16.21,14.84,0.00,0.00,68.95,1971144,1475716,38532
01-01 00:04:49,286682109682,75,75,76,88,71,69,2649600,2649600,2649600,2649600,14.79,18.54,0.00,0.00,66.67,1971144,1475988,38836
01-01 00:04:51,287816523275,76,75,76,88,71,69,2649600,2649600,2649600,2649600,14.09,18.57,0.00,0.00,67.34,1971144,1475644,38792
01-01 00:04:52,288951773379,79,77,77,86,71,69,2649600,2649600,2649600,2649600,22.33,16.80,0.79,0.00,60.08,1971144,1475820,39140
01-01 00:04:53,290090491659,76,75,76,88,71,69,2649600,2649600,2649600,2649600,17.19,14.48,0.00,0.00,68.33,1971144,1475820,38816
01-01 00:04:54,291222631086,85,77,75,75,71,70,2649600,2649600,2649600,2649600,16.25,14.00,0.00,0.00,69.75,1971144,1475688,38712
01-01 00:04:55,292359241607,78,86,76,77,71,70,2649600,2649600,2649600,2649600,17.05,12.90,0.00,0.00,70.05,1971144,1475480,38732
01-01 00:04:56,293493903116,78,86,74,76,71,70,2649600,2649600,2649600,2649600,17.01,13.83,0.00,0.00,69.16,1971144,1475436,38732
01-01 00:04:57,294624919731,77,75,76,87,71,69,2649600,2649600,2649600,2649600,17.73,12.95,0.23,0.00,69.09,1971144,1475640,38916
01-01 00:04:59,295759205564,79,75,85,80,71,70,2649600,2649600,2649600,2649600,16.63,15.74,0.00,0.00,67.63,1971144,1475608,38552
01-01 00:05:00,296900749053,79,85,76,78,71,70,2649600,2649600,2649600,2649600,16.53,18.86,0.21,0.00,64.41,1971144,1475684,38660
01-01 00:05:01,298032082594,78,85,74,78,71,70,2649600,2649600,2649600,2649600,17.15,19.83,0.41,0.00,62.60,1971144,1475780,38672
01-01 00:05:02,299162936552,77,75,86,77,72,70,2649600,2649600,2649600,2649600,17.57,14.19,0.45,0.00,67.79,1971144,1475932,38832
01-01 00:05:03,300300531031,76,76,76,88,71,69,2649600,2649600,2649600,2649600,17.70,12.41,0.00,0.00,69.89,1971144,1475528,38816
01-01 00:05:04,301432451811,79,85,74,75,71,70,2649600,2649600,2649600,2649600,17.53,12.36,0.00,0.00,70.11,1971144,1475776,38896
01-01 00:05:05,302565196238,78,86,74,75,71,70,2649600,2649600,2649600,2649600,18.45,12.07,0.00,0.00,69.48,1971144,1475888,38848
01-01 00:05:06,303701329623,76,75,77,88,71,69,2649600,2649600,2649600,2649600,12.98,18.22,0.00,0.00,68.79,1971144,1475732,38784
01-01 00:05:08,304832446133,78,85,76,77,71,70,2649600,2649600,2649600,2649600,11.31,19.51,0.44,0.00,68.74,1971144,1476088,38752
01-01 00:05:09,305965970872,77,76,86,78,71,70,2649600,2649600,2649600,2649600,17.86,16.99,0.22,0.00,64.92,1971144,1476068,38680
01-01 00:05:10,307101856653,78,77,86,77,72,70,2649600,2649600,2649600,2649600,19.84,18.20,0.20,0.00,61.76,1971144,1475844,38776
01-01 00:05:11,308235456392,79,85,76,78,72,70,2649600,2649600,2649600,2649600,15.01,17.66,0.00,0.00,67.33,1971144,1475896,38980
01-01 00:05:12,309367127746,78,86,75,75,71,70,2649600,2649600,2649600,2649600,19.02,11.63,0.00,0.00,69.35,1971144,1475196,39208
01-01 00:05:13,310499084308,76,77,76,88,71,70,2649600,2649600,2649600,2649600,18.47,12.61,0.68,0.00,68.24,1971144,1475528,38908
01-01 00:05:14,311636958057,76,79,77,87,71,70,2649600,2649600,2649600,2649600,17.31,12.76,0.00,0.00,69.93,1971144,1475644,38852
01-01 00:05:16,312767698995,76,77,76,88,71,69,2649600,2649600,2649600,2649600,17.82,12.96,0.00,0.00,69.21,1971144,1475320,39080
01-01 00:05:17,313899962327,78,76,86,78,72,70,2649600,2649600,2649600,2649600,15.90,18.74,0.00,0.00,65.36,1971144,1475612,39068
01-01 00:05:18,315032230244,79,85,75,76,72,70,2649600,2649600,2649600,2649600,18.05,17.20,0.00,0.00,64.76,1971144,1475340,38912
01-01 00:05:19,316162107170,78,86,74,75,72,70,2649600,2649600,2649600,2649600,18.43,12.58,0.22,0.00,68.76,1971144,1475676,38608
01-01 00:05:20,317292111701,78,86,74,78,71,70,2649600,2649600,2649600,2649600,16.55,13.42,0.00,0.00,70.02,1971144,1475324,38844
01-01 00:05:21,318426165242,86,82,76,77,72,70,2649600,2649600,2649600,2649600,16.14,15.00,0.00,0.00,68.86,1971144,1475484,38712
01-01 00:05:22,319561476075,86,78,75,78,72,70,2649600,2649600,2649600,2649600,17.08,13.90,0.00,0.00,69.02,1971144,1475580,38732
01-01 00:05:23,320693239408,86,80,75,75,72,70,2649600,2649600,2649600,2649600,15.72,15.49,0.00,0.00,68.79,1971144,1475580,38752
01-01 00:05:25,321824993574,86,78,76,76,72,70,2649600,2649600,2649600,2649600,13.51,20.48,0.44,0.00,65.58,1971144,1475008,38804
01-01 00:05:26,322954782897,80,77,86,79,72,70,2649600,2649600,2649600,2649600,18.24,13.51,0.23,0.00,68.02,1971144,1475400,38856
01-01 00:05:27,324085955553,86,78,76,76,72,70,2649600,2649600,2649600,2649600,15.09,20.96,0.00,0.00,63.94,1971144,1475036,38936
01-01 00:05:28,325217179979,78,86,75,77,72,70,2649600,2649600,2649600,2649600,14.48,17.15,0.00,0.00,68.37,1971144,1475148,38840
01-01 00:05:29,326346927791,80,77,86,78,72,70,2649600,2649600,2649600,2649600,15.56,15.56,0.00,0.00,68.88,1971144,1475864,38776
01-01 00:05:30,327481968572,78,77,87,78,72,70,2649600,2649600,2649600,2649600,17.16,14.67,0.00,0.00,68.17,1971144,1475496,38688
01-01 00:05:31,328615073832,81,85,76,78,72,70,2649600,2649600,2649600,2649600,16.40,14.16,0.00,0.00,69.44,1971144,1475168,38860
01-01 00:05:33,329745754092,87,79,76,75,72,70,2649600,2649600,2649600,2649600,17.61,13.54,0.00,0.00,68.85,1971144,1475392,38856
01-01 00:05:34,330886922790,87,78,76,75,72,71,2649600,2649600,2649600,2649600,17.82,14.03,0.22,0.00,67.93,1971144,1475672,38700
01-01 00:05:35,332023956279,87,80,75,76,72,71,2649600,2649600,2649600,2649600,14.88,18.60,0.00,0.00,66.52,1971144,1475636,38952
01-01 00:05:36,333162144247,78,82,81,77,72,71,2649600,2649600,2649600,2649600,20.40,18.20,0.40,0.00,61.00,1971144,1475388,38844
01-01 00:05:37,334292022268,78,86,74,76,72,70,2649600,2649600,2649600,2649600,16.33,14.32,0.22,0.00,69.13,1971144,1475596,38720
01-01 00:05:38,335425349507,86,79,76,79,72,70,2649600,2649600,2649600,2649600,14.75,14.75,0.00,0.00,70.51,1971144,1475712,38544
01-01 00:05:39,336557513829,78,77,86,79,72,70,2649600,2649600,2649600,2649600,16.48,13.96,0.00,0.00,69.57,1971144,1476004,38844
01-01 00:05:40,337688937110,77,77,87,78,72,70,2649600,2649600,2649600,2649600,14.75,16.13,0.23,0.00,68.89,1971144,1475412,38644
01-01 00:05:42,338821148047,79,78,84,77,72,71,2649600,2649600,2649600,2649600,17.43,13.30,0.00,0.00,69.27,1971144,1475192,38808
01-01 00:05:43,339952659349,78,78,76,86,72,70,2649600,2649600,2649600,2649600,13.41,19.56,0.00,0.00,67.03,1971144,1475792,38812
01-01 00:05:44,341084624557,78,78,87,79,72,70,2649600,2649600,2649600,2649600,18.92,13.74,0.00,0.00,67.34,1971144,1475740,38876
01-01 00:05:45,342223584556,83,78,86,78,72,70,2649600,2649600,2649600,2649600,23.25,15.23,0.40,0.00,61.12,1971144,1475804,38980
01-01 00:05:46,343356249660,79,77,87,78,72,70,2649600,2649600,2649600,2649600,20.50,16.32,0.21,0.00,62.97,1971144,1475924,38748
01-01 00:05:47,344486555701,79,80,87,80,72,70,2649600,2649600,2649600,2649600,20.23,11.26,0.23,0.00,68.28,1971144,1475676,38860
01-01 00:05:48,345619331065,78,77,87,78,72,70,2649600,2649600,2649600,2649600,16.94,13.46,0.23,0.00,69.37,1971144,1475920,38648
01-01 00:05:50,346751315232,87,80,76,77,72,71,2649600,2649600,2649600,2649600,14.61,15.30,0.46,0.00,69.63,1971144,1476380,38784
01-01 00:05:51,347871676169,87,78,77,77,72,71,2649600,2649600,2649600,2649600,16.78,13.99,0.00,0.00,69.23,1971144,1475744,38764
01-01 00:05:52,349003184866,87,80,75,77,72,71,2649600,2649600,2649600,2649600,15.38,17.14,0.88,0.00,66.59,1971144,1475468,38520
01-01 00:05:53,350140358720,78,79,78,88,72,70,2649600,2649600,2649600,2649600,17.23,13.87,0.22,0.00,68.68,1971144,1475820,38744
01-01 00:05:54,351270541167,78,77,87,78,72,71,2649600,2649600,2649600,2649600,17.10,17.97,0.00,0.00,64.94,1971144,1475412,38936
01-01 00:05:55,352404823250,78,77,87,80,72,71,2649600,2649600,2649600,2649600,17.79,13.96,0.23,0.00,68.02,1971144,1475284,38752
01-01 00:05:56,353538963927,78,77,88,79,72,71,2649600,2649600,2649600,2649600,18.35,13.07,0.00,0.00,68.58,1971144,1476036,38820
01-01 00:05:57,354674272729,81,77,77,88,72,70,2649600,2649600,2649600,2649600,17.47,13.33,0.00,0.00,69.20,1971144,1475412,38656
01-01 00:05:59,355806413666,87,81,75,76,72,71,2649600,2649600,2649600,2649600,15.70,14.57,0.22,0.00,69.51,1971144,1475692,38728
01-01 00:06:00,356942553144,86,84,76,77,72,71,2649600,2649600,2649600,2649600,16.55,15.88,0.00,0.00,67.56,1971144,1475624,38804
01-01 00:06:01,358076402675,87,79,78,77,72,71,2649600,2649600,2649600,2649600,15.22,18.48,0.22,0.00,66.09,1971144,1475032,38812
01-01 00:06:02,359208816373,85,80,81,78,72,71,2649600,2649600,2649600,2649600,18.93,18.93,0.21,0.00,61.93,1971144,1474828,38756
01-01 00:06:03,360341991841,78,86,75,78,72,71,2649600,2649600,2649600,2649600,16.52,15.20,0.00,0.00,68.28,1971144,1475332,38688
01-01 00:06:04,361476004809,77,77,77,89,72,70,2649600,2649600,2649600,2649600,17.52,15.52,0.00,0.00,66.96,1971144,1475496,38976
01-01 00:06:05,362607551736,87,79,80,79,72,71,2649600,2649600,2649600,2649600,17.35,12.56,0.00,0.00,70.09,1971144,1475512,38980
01-01 00:06:06,363741265746,87,79,77,76,72,71,2649600,2649600,2649600,2649600,18.91,12.07,0.00,0.00,69.02,1971144,1476172,38804
01-01 00:06:08,364873016631,87,79,77,76,72,71,2649600,2649600,2649600,2649600,18.54,12.36,0.00,0.00,69.11,1971144,1475732,38716
01-01 00:06:09,366005733922,87,79,77,78,72,71,2649600,2649600,2649600,2649600,17.24,13.56,0.00,0.00,69.20,1971144,1476364,38772
01-01 00:06:10,367136501318,86,79,80,76,72,71,2649600,2649600,2649600,2649600,16.48,16.92,0.22,0.00,66.37,1971144,1475932,38844
01-01 00:06:11,368280794546,78,77,88,79,72,71,2649600,2649600,2649600,2649600,16.11,17.00,0.22,0.00,66.67,1971144,1475932,38848
01-01 00:06:12,369414019806,78,77,87,81,72,71,2649600,2649600,2649600,2649600,16.53,19.92,0.42,0.00,63.14,1971144,1475676,38900
01-01 00:06:13,370547289181,78,77,88,78,72,71,2649600,2649600,2649600,2649600,17.65,14.48,0.00,0.00,67.87,1971144,1475912,38984
01-01 00:06:14,371678777358,79,80,78,87,72,71,2649600,2649600,2649600,2649600,15.06,16.40,0.00,0.00,68.54,1971144,1475616,39040
01-01 00:06:16,372808954076,85,80,80,76,72,71,2649600,2649600,2649600,2649600,16.07,14.73,0.00,0.00,69.20,1971144,1475484,38868
01-01 00:06:17,373941692617,78,78,87,79,72,71,2649600,2649600,2649600,2649600,16.74,14.45,0.00,0.00,68.81,1971144,1475748,38940
01-01 00:06:18,375073767721,87,79,76,76,72,71,2649600,2649600,2649600,2649600,15.45,17.22,0.22,0.00,67.11,1971144,1475516,39348
01-01 00:06:19,376204252356,78,78,87,78,72,71,2649600,2649600,2649600,2649600,15.08,17.96,0.44,0.00,66.52,1971144,1475512,38768
01-01 00:06:20,377338306835,78,80,87,79,72,71,2649600,2649600,2649600,2649600,15.05,23.96,1.19,0.00,59.80,1971144,1475688,39168
01-01 00:06:21,378472564230,79,78,87,78,73,71,2649600,2649600,2649600,2649600,17.80,17.80,0.64,0.00,63.77,1971144,1475452,38908
01-01 00:06:22,379606204282,79,86,76,77,72,71,2649600,2649600,2649600,2649600,15.73,14.83,0.00,0.00,69.44,1971144,1474956,39028
01-01 00:06:23,380740439125,86,83,78,77,72,71,2649600,2649600,2649600,2649600,18.39,11.03,0.00,0.00,70.57,1971144,1475232,38988
01-01 00:06:25,381872189489,79,87,75,78,72,71,2649600,2649600,2649600,2649600,16.59,12.73,0.00,0.00,70.68,1971144,1474832,38864
01-01 00:06:26,383008624332,79,77,77,89,72,70,2649600,2649600,2649600,2649600,17.50,13.86,0.23,0.00,68.41,1971144,1475712,38864
01-01 00:06:27,384142730738,87,79,78,79,72,71,2649600,2649600,2649600,2649600,17.50,13.64,0.00,0.00,68.86,1971144,1475800,38692
01-01 00:06:28,385276209071,77,78,78,89,72,71,2649600,2649600,2649600,2649600,17.22,16.11,0.00,0.00,66.67,1971144,1475612,38916
01-01 00:06:29,386406607196,88,79,77,77,72,71,2649600,2649600,2649600,2649600,17.02,19.33,0.00,0.00,63.66,1971144,1475868,38776
01-01 00:06:30,387538586258,79,78,88,78,73,71,2649600,2649600,2649600,2649600,21.36,16.84,0.00,0.00,61.81,1971144,1475432,38832
01-01 00:06:31,388671404382,78,78,88,79,73,71,2649600,2649600,2649600,2649600,18.10,15.45,0.00,0.00,66.45,1971144,1475656,38992
01-01 00:06:33,389803387611,79,78,88,80,73,71,2649600,2649600,2649600,2649600,18.76,12.59,0.00,0.00,68.65,1971144,1475544,38852
01-01 00:06:34,390935223392,80,87,75,77,72,71,2649600,2649600,2649600,2649600,15.49,14.58,0.23,0.00,69.70,1971144,1475256,38940
01-01 00:06:35,392072972558,77,77,77,89,72,71,2649600,2649600,2649600,2649600,17.05,14.09,0.00,0.00,68.86,1971144,1476000,38776
01-01 00:06:36,393213332506,80,77,87,82,72,71,2649600,2649600,2649600,2649600,15.37,16.70,0.22,0.00,67.71,1971144,1475536,38880
01-01 00:06:37,394350509016,87,79,76,76,72,71,2649600,2649600,2649600,2649600,15.43,17.39,0.22,0.00,66.96,1971144,1475256,38716
01-01 00:06:38,395482500682,78,76,77,88,72,71,2649600,2649600,2649600,2649600,15.25,14.80,0.00,0.00,69.96,1971144,1475512,38884
01-01 00:06:39,396616767608,78,78,79,89,72,71,2649600,2649600,2649600,2649600,19.32,12.05,0.00,0.00,68.64,1971144,1476036,38548
01-01 00:06:41,397745819431,78,77,85,81,72,71,2649600,2649600,2649600,2649600,19.91,11.44,0.00,0.00,68.65,1971144,1475472,38800
01-01 00:06:42,398881074639,80,86,77,77,73,71,2649600,2649600,2649600,2649600,16.48,13.96,0.00,0.00,69.57,1971144,1475732,38740
01-01 00:06:43,400016735003,78,87,77,80,72,71,2649600,2649600,2649600,2649600,17.73,12.73,0.00,0.00,69.55,1971144,1475540,38592
01-01 00:06:44,401149476044,79,76,88,78,73,71,2649600,2649600,2649600,2649600,17.47,13.10,0.00,0.00,69.43,1971144,1475764,38668
01-01 00:06:45,402286658648,80,76,88,78,73,71,2649600,2649600,2649600,2649600,18.37,12.70,0.00,0.00,68.93,1971144,1476012,38820
01-01 00:06:46,403422741460,78,77,88,81,73,71,2649600,2649600,2649600,2649600,15.23,18.10,0.22,0.00,66.45,1971144,1475528,38760
01-01 00:06:47,404555136095,79,77,88,78,73,71,2649600,2649600,2649600,2649600,14.74,21.37,0.00,0.00,63.89,1971144,1475756,38772
01-01 00:06:48,405688368282,78,77,88,80,73,71,2649600,2649600,2649600,2649600,22.27,16.40,0.20,0.00,61.13,1971144,1475436,38884
01-01 00:06:50,406821312188,79,86,77,79,73,71,2649600,2649600,2649600,2649600,19.27,10.78,0.23,0.00,69.72,1971144,1475412,39148
01-01 00:06:51,407955165417,79,77,88,78,73,71,2649600,2649600,2649600,2649600,18.41,12.95,0.23,0.00,68.41,1971144,1475228,38584
01-01 00:06:52,409086887656,79,77,80,90,72,71,2649600,2649600,2649600,2649600,18.12,12.84,0.00,0.00,69.04,1971144,1475760,38684
01-01 00:06:53,410220694426,78,78,77,89,72,71,2649600,2649600,2649600,2649600,15.07,15.53,0.23,0.00,69.18,1971144,1475920,38576
01-01 00:06:54,411357801665,80,87,76,78,72,71,2649600,2649600,2649600,2649600,16.15,15.93,0.44,0.00,67.48,1971144,1475820,38768
01-01 00:06:55,412488580832,79,77,88,82,73,71,2649600,2649600,2649600,2649600,13.94,20.26,0.00,0.00,65.80,1971144,1475596,38748
01-01 00:06:56,413621520414,78,77,88,79,73,71,2649600,2649600,2649600,2649600,17.00,16.34,0.22,0.00,66.45,1971144,1475068,38928
01-01 00:06:58,414758448799,81,88,76,77,73,71,2649600,2649600,2649600,2649600,16.93,14.22,0.00,0.00,68.85,1971144,1475812,38884
01-01 00:06:59,415888382757,88,79,77,77,73,71,2649600,2649600,2649600,2649600,13.83,16.33,0.00,0.00,69.84,1971144,1475704,38872
01-01 00:07:00,417016553694,80,80,77,87,72,71,2649600,2649600,2649600,2649600,18.16,12.41,0.23,0.00,69.20,1971144,1476092,38996
01-01 00:07:01,418145301611,79,78,88,81,73,71,2649600,2649600,2649600,2649600,17.66,13.07,0.00,0.00,69.27,1971144,1476088,38696
01-01 00:07:02,419276780412,88,80,76,78,73,71,2649600,2649600,2649600,2649600,17.12,14.41,0.23,0.00,68.24,1971144,1475744,39036
01-01 00:07:03,420408993329,80,87,76,78,72,71,2649600,2649600,2649600,2649600,14.57,16.14,0.00,0.00,69.28,1971144,1475628,38780
01-01 00:07:04,421546634943,78,78,81,89,72,71,2649600,2649600,2649600,2649600,17.88,14.79,0.44,0.00,66.89,1971144,1475860,38668
01-01 00:07:05,422679426765,79,78,77,89,72,71,2649600,2649600,2649600,2649600,14.86,17.52,0.00,0.00,67.63,1971144,1475576,38916
01-01 00:07:07,423812676400,88,80,78,78,73,71,2649600,2649600,2649600,2649600,18.51,19.72,0.80,0.00,60.97,1971144,1475900,38848
01-01 00:07:08,424946684264,79,87,77,78,72,71,2649600,2649600,2649600,2649600,17.26,14.38,0.00,0.00,68.36,1971144,1475788,38816
01-01 00:07:09,426078180306,79,87,76,77,72,71,2649600,2649600,2649600,2649600,17.57,12.61,0.00,0.00,69.82,1971144,1476024,38712
01-01 00:07:10,427207262545,87,81,77,80,72,71,2649600,2649600,2649600,2649600,16.48,14.00,0.00,0.00,69.53,1971144,1476152,38708
01-01 00:07:11,428338790409,88,80,77,77,73,71,2649600,2649600,2649600,2649600,17.23,14.06,0.00,0.00,68.71,1971144,1476196,38908
01-01 00:07:12,429467905721,88,80,78,77,73,71,2649600,2649600,2649600,2649600,17.17,13.23,0.00,0.00,69.61,1971144,1476176,38784
01-01 00:07:13,430602755512,88,81,77,77,73,71,2649600,2649600,2649600,2649600,17.75,16.45,0.22,0.00,65.58,1971144,1475752,38948
01-01 00:07:14,431738832751,79,79,88,79,73,71,2649600,2649600,2649600,2649600,17.54,13.21,0.00,0.00,69.25,1971144,1475196,39048
01-01 00:07:16,432869583428,82,87,78,79,73,71,2649600,2649600,2649600,2649600,16.26,16.04,0.00,0.00,67.71,1971144,1475480,39108
01-01 00:07:17,434001331188,79,79,88,78,73,71,2649600,2649600,2649600,2649600,17.79,14.19,0.00,0.00,68.02,1971144,1475720,38916
01-01 00:07:18,435131432490,88,80,77,78,73,71,2649600,2649600,2649600,2649600,18.31,12.81,0.00,0.00,68.88,1971144,1475288,39060
01-01 00:07:19,436269046760,79,79,77,89,72,71,2649600,2649600,2649600,2649600,16.02,14.42,0.00,0.00,69.57,1971144,1475540,38808
01-01 00:07:20,437398983166,87,78,76,77,73,71,2649600,2649600,2649600,2649600,15.25,14.57,0.00,0.00,70.18,1971144,1475904,38896
01-01 00:07:21,438533529988,78,77,77,89,72,71,2649600,2649600,2649600,2649600,16.78,14.74,0.00,0.00,68.48,1971144,1475616,38536
01-01 00:07:22,439667663582,80,86,77,80,73,71,2649600,2649600,2649600,2649600,16.55,14.51,0.23,0.00,68.71,1971144,1475444,38936
01-01 00:07:24,440802641029,82,77,79,89,72,71,2649600,2649600,2649600,2649600,15.79,17.32,0.66,0.00,66.23,1971144,1475220,38736
01-01 00:07:25,441935482643,80,79,80,90,72,71,2649600,2649600,2649600,2649600,14.03,18.55,0.00,0.00,67.42,1971144,1475724,38892
01-01 00:07:26,443073219674,87,80,77,79,73,71,2649600,2649600,2649600,2649600,18.62,17.78,1.05,0.00,62.55,1971144,1475420,38944
01-01 00:07:27,444204922069,81,78,88,79,73,71,2649600,2649600,2649600,2649600,16.59,17.69,0.22,0.00,65.50,1971144,1475212,38996
01-01 00:07:28,445342096809,86,83,79,82,73,71,2649600,2649600,2649600,2649600,17.53,12.58,0.22,0.00,69.66,1971144,1475660,38880
01-01 00:07:29,446474432850,79,79,88,79,73,71,2649600,2649600,2649600,2649600,17.39,13.73,0.00,0.00,68.88,1971144,1475392,38564
01-01 00:07:30,447606276651,88,80,77,80,73,72,2649600,2649600,2649600,2649600,19.18,11.64,0.00,0.00,69.18,1971144,1475560,38816
01-01 00:07:31,448735398526,78,78,79,90,73,71,2649600,2649600,2649600,2649600,16.36,15.68,0.23,0.00,67.73,1971144,1475568,38696
01-01 00:07:33,449867783682,78,79,78,90,73,71,2649600,2649600,2649600,2649600,14.51,20.00,0.22,0.00,65.27,1971144,1476024,38680
01-01 00:07:34,450998334671,89,82,79,78,73,72,2649600,2649600,2649600,2649600,18.11,17.89,0.42,0.00,63.58,1971144,1476332,38816
01-01 00:07:35,452127935296,80,86,78,78,73,72,2649600,2649600,2649600,2649600,18.88,12.58,0.00,0.00,68.54,1971144,1476160,38620
