Time,Timestamp(ns since boot),CPU0 Temp,CPU1 Temp,CPU2 Temp,CPU3 Temp,GPU Temp,PopMem Temp,CPU0 Freq,CPU1 Freq,CPU2 Freq,CPU3 Freq,CPU %user,CPU %system,CPU %irqs,CPU %steal,CPU %idle,MemTotal kB,MemFree kB,MemSnapcam kB
01-01 00:00:40,37624756652,34,36,35,36,33,33,2649600,2649600,2649600,2649600,0.46,4.33,0.00,0.00,95.22,1971144,1718148,
01-01 00:00:41,38725073058,38,39,41,41,33,34,2649600,2649600,2649600,2649600,4.51,11.96,0.00,0.00,83.52,1971144,1691964,23980
01-01 00:00:42,39908630557,40,44,41,43,34,34,2649600,2649600,2649600,2649600,29.64,35.18,0.43,0.00,34.75,1971144,1564540,23984
01-01 00:00:43,41025019671,46,44,44,45,35,35,2649600,2649600,2649600,2649600,15.00,28.64,2.27,0.00,54.09,1971144,1525620,23984
01-01 00:00:45,42181932848,45,44,48,47,35,35,2649600,2649600,2649600,2649600,24.38,30.87,2.24,0.00,42.51,1971144,1486924,35948
01-01 00:00:46,43339690139,45,41,39,44,36,35,2649600,2649600,2649600,2649600,23.62,27.59,1.32,0.00,47.46,1971144,1481032,39184
01-01 00:00:47,44471972170,39,40,39,46,35,35,2649600,2649600,2649600,2649600,19.32,13.86,0.23,0.00,66.59,1971144,1486148,39140
01-01 00:00:48,45603199982,45,41,39,38,36,35,2649600,2649600,2649600,2649600,15.50,18.12,0.22,0.00,66.16,1971144,1487408,39432
01-01 00:00:49,46735426127,39,41,40,47,35,35,2649600,2649600,2649600,2649600,20.96,14.35,0.00,0.00,64.69,1971144,1489976,39300
01-01 00:00:50,47868536700,39,39,40,47,35,35,2649600,2649600,2649600,2649600,16.74,17.41,0.89,0.00,64.96,1971144,1490532,38996
01-01 00:00:51,49007452220,39,40,39,47,35,35,2649600,2649600,2649600,2649600,20.17,15.97,0.63,0.00,63.24,1971144,1490472,38900
01-01 00:00:53,50141814772,45,43,39,38,36,35,2649600,2649600,2649600,2649600,16.06,14.93,0.45,0.00,68.55,1971144,1486968,38916
01-01 00:00:54,51273980344,45,42,40,43,36,35,2649600,2649600,2649600,2649600,20.14,17.85,0.46,0.00,61.56,1971144,1469492,38860
01-01 00:00:55,52407349719,40,39,45,40,36,35,2649600,2649600,2649600,2649600,16.33,16.33,0.22,0.00,67.11,1971144,1470152,39172
01-01 00:00:56,53541317479,40,46,39,39,36,35,2649600,2649600,2649600,2649600,18.28,15.20,0.00,0.00,66.52,1971144,1469792,39124
01-01 00:00:57,54681514979,40,39,45,39,36,35,2649600,2649600,2649600,2649600,15.45,15.00,0.00,0.00,69.55,1971144,1469588,38972
01-01 00:00:58,55815140186,39,39,39,47,35,35,2649600,2649600,2649600,2649600,19.20,12.95,0.22,0.00,67.63,1971144,1469464,39040
01-01 00:00:59,56954192790,39,40,46,41,36,35,2649600,2649600,2649600,2649600,20.49,18.44,0.00,0.00,61.07,1971144,1469656,38764
01-01 00:01:01,58092734977,39,40,41,47,36,35,2649600,2649600,2649600,2649600,17.58,14.38,0.00,0.00,68.04,1971144,1470088,38852
01-01 00:01:02,59230627893,45,42,40,40,36,35,2649600,2649600,2649600,2649600,17.86,14.06,0.00,0.00,68.08,1971144,1469636,38876
01-01 00:01:03,60363290393,45,41,39,39,36,35,2649600,2649600,2649600,2649600,17.66,14.57,0.00,0.00,67.77,1971144,1469424,39084
01-01 00:01:04,61493654247,45,41,39,39,36,35,2649600,2649600,2649600,2649600,18.65,12.81,0.00,0.00,68.54,1971144,1469932,38964
01-01 00:01:05,62624033153,40,47,39,40,36,35,2649600,2649600,2649600,2649600,13.06,16.89,0.23,0.00,69.82,1971144,1468972,39224
01-01 00:01:06,63756562683,45,41,39,40,36,35,2649600,2649600,2649600,2649600,17.80,15.82,0.22,0.00,66.15,1971144,1469476,38824
01-01 00:01:07,64892830964,41,47,39,39,36,35,2649600,2649600,2649600,2649600,18.65,11.69,0.22,0.00,69.44,1971144,1469000,38924
01-01 00:01:08,66024811641,40,40,40,47,36,35,2649600,2649600,2649600,2649600,16.29,15.16,0.23,0.00,68.33,1971144,1469528,39068
01-01 00:01:10,67155532838,42,47,39,39,37,35,2649600,2649600,2649600,2649600,18.09,17.23,0.00,0.00,64.68,1971144,1469512,39012
01-01 00:01:11,68289382265,46,42,39,39,37,36,2649600,2649600,2649600,2649600,18.33,12.67,0.00,0.00,69.00,1971144,1469748,39044
01-01 00:01:12,69426482681,40,41,40,47,37,36,2649600,2649600,2649600,2649600,14.69,18.36,0.43,0.00,66.52,1971144,1469484,38976
01-01 00:01:13,70575912837,46,41,40,40,37,36,2649600,2649600,2649600,2649600,16.48,14.00,0.00,0.00,69.53,1971144,1469284,39080
01-01 00:01:14,71707076847,46,42,40,40,37,36,2649600,2649600,2649600,2649600,16.70,14.42,0.00,0.00,68.88,1971144,1472680,39148
01-01 00:01:15,72834332107,41,41,41,48,37,36,2649600,2649600,2649600,2649600,18.46,18.02,0.00,0.00,63.52,1971144,1472956,39168
01-01 00:01:16,73966965075,41,40,41,48,37,36,2649600,2649600,2649600,2649600,18.49,15.91,0.43,0.00,65.16,1971144,1473064,38952
01-01 00:01:18,75096912835,41,40,47,41,37,36,2649600,2649600,2649600,2649600,17.23,13.15,0.00,0.00,69.61,1971144,1473124,39048
01-01 00:01:19,76230986585,43,48,40,40,37,36,2649600,2649600,2649600,2649600,18.36,15.98,0.22,0.00,65.44,1971144,1473392,39140
01-01 00:01:20,77387630439,46,41,40,40,37,36,2649600,2649600,2649600,2649600,18.20,13.38,0.66,0.00,67.76,1971144,1473616,39008
01-01 00:01:21,78516967990,46,41,42,40,38,36,2649600,2649600,2649600,2649600,19.15,11.58,0.00,0.00,69.27,1971144,1472872,38892
01-01 00:01:22,79666449709,41,41,47,42,38,36,2649600,2649600,2649600,2649600,16.74,15.42,0.66,0.00,67.18,1971144,1473532,38872
01-01 00:01:23,80802558198,46,42,42,41,38,37,2649600,2649600,2649600,2649600,17.84,13.88,0.00,0.00,68.28,1971144,1472840,38984
01-01 00:01:24,81933895958,43,47,40,40,38,37,2649600,2649600,2649600,2649600,17.30,14.61,0.00,0.00,68.09,1971144,1473024,38872
01-01 00:01:26,83070458561,42,48,40,41,38,37,2649600,2649600,2649600,2649600,18.24,15.38,0.00,0.00,66.37,1971144,1472416,39000
01-01 00:01:27,84202712051,42,41,42,48,38,36,2649600,2649600,2649600,2649600,16.59,14.57,0.00,0.00,68.83,1971144,1473068,38896
01-01 00:01:28,85341175071,41,41,44,48,38,36,2649600,2649600,2649600,2649600,17.51,13.13,0.00,0.00,69.35,1971144,1472368,38864
01-01 00:01:29,86474399133,41,41,48,42,38,37,2649600,2649600,2649600,2649600,15.72,15.03,0.00,0.00,69.25,1971144,1472524,39032
01-01 00:01:30,87606478612,42,48,41,44,38,37,2649600,2649600,2649600,2649600,20.93,12.56,0.00,0.00,66.52,1971144,1472680,38824
01-01 00:01:31,88743031007,47,42,41,41,38,37,2649600,2649600,2649600,2649600,15.14,14.92,0.22,0.00,69.71,1971144,1473020,38900
01-01 00:01:32,89872053246,46,46,41,41,38,37,2649600,2649600,2649600,2649600,16.17,17.02,0.64,0.00,66.17,1971144,1472600,39032
01-01 00:01:33,91000221683,43,49,40,41,38,37,2649600,2649600,2649600,2649600,18.45,12.76,0.23,0.00,68.56,1971144,1472692,38776
01-01 00:01:35,92133420902,42,42,48,42,38,37,2649600,2649600,2649600,2649600,17.16,12.59,0.00,0.00,70.25,1971144,1473032,38968
01-01 00:01:36,93278437255,42,43,42,49,38,37,2649600,2649600,2649600,2649600,16.48,15.14,0.45,0.00,67.93,1971144,1472404,39168
01-01 00:01:37,94409591161,46,42,43,42,39,37,2649600,2649600,2649600,2649600,19.10,11.46,0.22,0.00,69.21,1971144,1472592,39152
01-01 00:01:38,95541144025,43,49,41,41,39,38,2649600,2649600,2649600,2649600,14.93,14.25,0.23,0.00,70.59,1971144,1472928,38932
01-01 00:01:39,96672794598,48,44,42,41,39,38,2649600,2649600,2649600,2649600,16.85,17.28,0.00,0.00,65.87,1971144,1472408,39236
01-01 00:01:40,97805866420,43,42,48,43,39,38,2649600,2649600,2649600,2649600,16.89,16.89,0.44,0.00,65.79,1971144,1472652,38788
01-01 00:01:41,98941096420,42,43,43,50,39,37,2649600,2649600,2649600,2649600,17.20,13.53,0.00,0.00,69.27,1971144,1473336,39084
01-01 00:01:43,100075409180,42,43,44,50,39,37,2649600,2649600,2649600,2649600,15.04,20.80,0.00,0.00,64.16,1971144,1477260,38916
01-01 00:01:44,101209097513,42,44,43,50,39,38,2649600,2649600,2649600,2649600,20.29,16.32,0.00,0.00,63.39,1971144,1476492,39088
01-01 00:01:45,102342277565,44,50,42,42,39,38,2649600,2649600,2649600,2649600,17.79,12.84,0.00,0.00,69.37,1971144,1476780,39044
01-01 00:01:46,103473822929,43,44,44,50,39,38,2649600,2649600,2649600,2649600,17.22,15.89,0.00,0.00,66.89,1971144,1477072,39092
01-01 00:01:47,104614197459,43,43,43,50,39,38,2649600,2649600,2649600,2649600,15.98,21.16,0.62,0.00,62.24,1971144,1476696,39040
01-01 00:01:48,105757931105,43,44,49,43,40,38,2649600,2649600,2649600,2649600,18.10,11.54,0.23,0.00,70.14,1971144,1477288,39112
01-01 00:01:49,106890928813,44,43,43,50,39,38,2649600,2649600,2649600,2649600,16.93,13.96,0.00,0.00,69.11,1971144,1476932,39072
01-01 00:01:50,108028815896,43,44,47,49,39,38,2649600,2649600,2649600,2649600,19.46,17.78,0.21,0.00,62.55,1971144,1477516,39052
01-01 00:01:52,109159413291,43,44,49,44,40,38,2649600,2649600,2649600,2649600,15.28,16.40,0.22,0.00,68.09,1971144,1476812,38920
01-01 00:01:53,110290654280,43,44,43,51,39,38,2649600,2649600,2649600,2649600,15.35,18.20,0.00,0.00,66.45,1971144,1477644,39068
01-01 00:01:54,111424571103,49,45,43,42,40,39,2649600,2649600,2649600,2649600,16.33,14.99,0.22,0.00,68.46,1971144,1477420,39020
01-01 00:01:55,112552685061,44,50,42,43,40,39,2649600,2649600,2649600,2649600,14.48,14.71,0.00,0.00,70.80,1971144,1477264,38952
01-01 00:01:56,113687914019,43,45,44,51,40,38,2649600,2649600,2649600,2649600,17.85,13.27,0.00,0.00,68.88,1971144,1477496,38824
01-01 00:01:57,114821460216,44,44,50,44,40,39,2649600,2649600,2649600,2649600,17.51,16.19,0.22,0.00,66.08,1971144,1476984,39072
01-01 00:01:58,115953424018,49,46,42,43,40,39,2649600,2649600,2649600,2649600,18.24,12.61,0.23,0.00,68.92,1971144,1477628,39012
01-01 00:02:00,117087594121,45,50,46,51,40,39,2649600,2649600,2649600,2649600,18.79,13.42,0.67,0.00,67.11,1971144,1477140,39056
01-01 00:02:01,118218516361,49,45,44,44,40,39,2649600,2649600,2649600,2649600,17.39,17.17,0.65,0.00,64.78,1971144,1476996,39004
01-01 00:02:02,119351632141,49,45,44,43,40,39,2649600,2649600,2649600,2649600,16.44,13.51,0.68,0.00,69.37,1971144,1476964,38908
01-01 00:02:03,120482348131,50,45,43,43,40,39,2649600,2649600,2649600,2649600,18.96,12.19,0.00,0.00,68.85,1971144,1477124,38980
01-01 00:02:04,121617250786,43,45,44,51,40,39,2649600,2649600,2649600,2649600,18.40,16.23,0.22,0.00,65.15,1971144,1476796,39048
01-01 00:02:05,122750996775,44,44,51,45,41,39,2649600,2649600,2649600,2649600,19.06,17.34,0.00,0.00,63.60,1971144,1477216,39036
01-01 00:02:06,123885104692,44,46,44,51,40,39,2649600,2649600,2649600,2649600,17.34,14.64,0.23,0.00,67.79,1971144,1477152,38972
01-01 00:02:07,125016833702,50,46,44,44,41,40,2649600,2649600,2649600,2649600,16.30,15.42,0.66,0.00,67.62,1971144,1477444,39124
01-01 00:02:09,126149091878,50,45,44,46,41,40,2649600,2649600,2649600,2649600,17.79,13.29,0.00,0.00,68.92,1971144,1476880,39060
01-01 00:02:10,127284205680,44,45,45,52,40,39,2649600,2649600,2649600,2649600,16.78,14.02,0.23,0.00,68.97,1971144,1476672,38976
01-01 00:02:11,128417695419,45,45,51,46,41,40,2649600,2649600,2649600,2649600,16.89,15.32,0.23,0.00,67.57,1971144,1477080,39140
01-01 00:02:12,129550857137,46,47,48,45,41,40,2649600,2649600,2649600,2649600,17.04,14.38,0.22,0.00,68.36,1971144,1476552,39168
01-01 00:02:13,130685186304,45,48,50,45,41,40,2649600,2649600,2649600,2649600,16.86,14.81,0.00,0.00,68.34,1971144,1476388,39180
01-01 00:02:14,131820315730,45,45,51,45,41,40,2649600,2649600,2649600,2649600,17.07,16.41,0.44,0.00,66.08,1971144,1476584,39104
01-01 00:02:15,132954200001,51,46,44,45,41,40,2649600,2649600,2649600,2649600,19.83,14.66,0.00,0.00,65.52,1971144,1476884,39044
01-01 00:02:17,134084157813,51,46,45,44,41,40,2649600,2649600,2649600,2649600,16.09,13.79,0.00,0.00,70.11,1971144,1476768,39000
01-01 00:02:18,135216117552,45,45,51,45,41,40,2649600,2649600,2649600,2649600,17.57,14.64,0.00,0.00,67.79,1971144,1476728,39380
01-01 00:02:19,136350842708,45,46,51,46,42,40,2649600,2649600,2649600,2649600,18.95,15.69,0.22,0.00,65.14,1971144,1476684,39028
01-01 00:02:20,137484945259,51,46,45,44,41,41,2649600,2649600,2649600,2649600,14.51,15.87,0.23,0.00,69.39,1971144,1476824,38924
01-01 00:02:21,138621680519,45,46,45,53,41,40,2649600,2649600,2649600,2649600,16.74,16.07,0.00,0.00,67.19,1971144,1476184,39156
01-01 00:02:22,139757147082,46,46,46,52,41,40,2649600,2649600,2649600,2649600,16.34,16.11,0.22,0.00,67.33,1971144,1476496,39172
01-01 00:02:23,140889253383,51,46,44,44,42,41,2649600,2649600,2649600,2649600,17.46,12.47,0.45,0.00,69.61,1971144,1476600,39148
01-01 00:02:24,142020734060,51,50,44,44,42,41,2649600,2649600,2649600,2649600,16.11,15.66,0.22,0.00,68.01,1971144,1476944,39220
01-01 00:02:26,143165079945,46,46,52,47,42,41,2649600,2649600,2649600,2649600,16.63,18.55,0.00,0.00,64.82,1971144,1476928,39008
01-01 00:02:27,144296765101,46,52,44,46,42,41,2649600,2649600,2649600,2649600,17.95,12.05,0.45,0.00,69.55,1971144,1477460,38876
01-01 00:02:28,145427679579,51,47,44,45,42,41,2649600,2649600,2649600,2649600,15.65,15.42,0.23,0.00,68.71,1971144,1477668,38984
01-01 00:02:29,146562615048,51,49,46,48,42,41,2649600,2649600,2649600,2649600,19.83,15.61,0.42,0.00,64.14,1971144,1477392,39176
01-01 00:02:30,147694923276,51,50,44,44,42,41,2649600,2649600,2649600,2649600,17.75,13.26,0.00,0.00,68.99,1971144,1477580,38944
01-01 00:02:31,148841054266,51,47,44,47,42,41,2649600,2649600,2649600,2649600,16.89,13.51,0.23,0.00,69.37,1971144,1476904,38756
01-01 00:02:32,149972643953,46,53,44,47,42,41,2649600,2649600,2649600,2649600,13.63,17.58,0.66,0.00,68.13,1971144,1477716,38756
01-01 00:02:34,151105492286,52,47,47,45,42,41,2649600,2649600,2649600,2649600,18.34,13.20,0.00,0.00,68.46,1971144,1477036,39008
01-01 00:02:35,152234715931,46,53,44,46,42,41,2649600,2649600,2649600,2649600,17.08,12.76,0.00,0.00,70.16,1971144,1477280,38884
01-01 00:02:36,153367646347,45,46,47,53,42,41,2649600,2649600,2649600,2649600,15.11,18.22,0.00,0.00,66.67,1971144,1476708,38988
01-01 00:02:37,154501138065,49,52,44,47,42,41,2649600,2649600,2649600,2649600,14.60,17.26,0.00,0.00,68.14,1971144,1477068,39140
01-01 00:02:38,155632740461,46,47,46,53,42,41,2649600,2649600,2649600,2649600,19.55,12.05,0.00,0.00,68.41,1971144,1476900,39092
01-01 00:02:39,156769144263,46,46,53,49,43,41,2649600,2649600,2649600,2649600,14.91,15.83,0.00,0.00,69.27,1971144,1476872,39256
01-01 00:02:40,157905098064,46,48,46,54,42,41,2649600,2649600,2649600,2649600,18.75,16.59,0.00,0.00,64.66,1971144,1477320,38768
01-01 00:02:41,159039724105,47,46,53,47,43,42,2649600,2649600,2649600,2649600,14.03,17.65,0.00,0.00,68.33,1971144,1477336,38916
01-01 00:02:43,160182463011,47,48,53,48,43,42,2649600,2649600,2649600,2649600,16.89,16.45,0.44,0.00,66.23,1971144,1477080,38908
01-01 00:02:44,161321309417,52,47,48,46,43,42,2649600,2649600,2649600,2649600,16.49,17.14,0.00,0.00,66.38,1971144,1477240,38948
01-01 00:02:45,162455512906,46,47,51,54,42,42,2649600,2649600,2649600,2649600,20.53,12.58,0.22,0.00,66.67,1971144,1477404,38904
01-01 00:02:46,163599451447,47,47,53,47,43,42,2649600,2649600,2649600,2649600,17.58,13.01,0.23,0.00,69.18,1971144,1477540,39112
01-01 00:02:47,164738750718,48,48,53,48,43,42,2649600,2649600,2649600,2649600,16.63,18.55,0.43,0.00,64.39,1971144,1477400,39280
01-01 00:02:48,165878204728,53,48,46,46,43,42,2649600,2649600,2649600,2649600,19.91,10.29,0.45,0.00,69.35,1971144,1477932,38896
01-01 00:02:49,167012155248,47,47,46,53,43,42,2649600,2649600,2649600,2649600,17.57,12.84,0.23,0.00,69.37,1971144,1477672,39228
01-01 00:02:51,168150212852,47,47,53,48,43,42,2649600,2649600,2649600,2649600,16.59,17.25,0.00,0.00,66.16,1971144,1477372,38908
01-01 00:02:52,169284384674,46,47,47,54,43,42,2649600,2649600,2649600,2649600,17.07,15.30,0.44,0.00,67.18,1971144,1477748,38908
01-01 00:02:53,170420087695,46,47,47,55,43,42,2649600,2649600,2649600,2649600,19.05,12.47,0.00,0.00,68.48,1971144,1477444,38868
01-01 00:02:54,171553033736,48,47,48,54,43,42,2649600,2649600,2649600,2649600,15.33,16.25,0.00,0.00,68.42,1971144,1477184,39180
01-01 00:02:55,172686357954,47,47,54,48,43,42,2649600,2649600,2649600,2649600,16.67,17.32,0.22,0.00,65.79,1971144,1477264,39100
01-01 00:02:56,173822982902,53,48,47,46,44,43,2649600,2649600,2649600,2649600,16.55,14.06,0.00,0.00,69.39,1971144,1476892,39064
01-01 00:02:57,174968370349,53,48,46,47,44,43,2649600,2649600,2649600,2649600,15.43,17.61,0.00,0.00,66.96,1971144,1477156,38932
01-01 00:02:59,176101325922,48,54,46,49,43,43,2649600,2649600,2649600,2649600,18.16,16.70,0.84,0.00,64.30,1971144,1477024,39084
01-01 00:03:00,177231758942,48,47,52,56,43,42,2649600,2649600,2649600,2649600,18.95,15.53,0.00,0.00,65.53,1971144,1477440,39144
01-01 00:03:01,178370397952,53,48,47,47,44,43,2649600,2649600,2649600,2649600,14.02,15.63,0.23,0.00,70.11,1971144,1476656,39160
01-01 00:03:02,179508223681,48,55,48,50,44,43,2649600,2649600,2649600,2649600,18.12,18.96,0.00,0.00,62.92,1971144,1477232,39104
01-01 00:03:03,180642778212,48,47,54,48,44,43,2649600,2649600,2649600,2649600,12.95,17.27,0.23,0.00,69.55,1971144,1476796,39128
01-01 00:03:04,181776336597,49,55,47,47,44,43,2649600,2649600,2649600,2649600,17.58,12.10,0.00,0.00,70.32,1971144,1476920,39004
01-01 00:03:05,182908785711,53,48,46,47,44,43,2649600,2649600,2649600,2649600,16.56,17.42,0.00,0.00,66.02,1971144,1476640,39100
01-01 00:03:06,184044018263,47,46,54,49,44,43,2649600,2649600,2649600,2649600,18.78,13.12,0.00,0.00,68.10,1971144,1476920,39184
01-01 00:03:08,185178865554,53,48,48,48,44,43,2649600,2649600,2649600,2649600,18.96,11.96,0.00,0.00,69.07,1971144,1476512,39004
01-01 00:03:09,186309729876,48,47,55,49,44,43,2649600,2649600,2649600,2649600,16.93,16.48,0.00,0.00,66.59,1971144,1476880,39164
01-01 00:03:10,187455972376,47,47,48,55,44,43,2649600,2649600,2649600,2649600,17.92,13.72,0.00,0.00,68.36,1971144,1477468,39016
01-01 00:03:11,188591817948,49,54,47,48,44,43,2649600,2649600,2649600,2649600,17.05,13.41,0.00,0.00,69.55,1971144,1477760,39064
01-01 00:03:12,189724976073,49,55,49,49,44,43,2649600,2649600,2649600,2649600,16.88,16.23,0.00,0.00,66.88,1971144,1477196,39164
01-01 00:03:13,190860721541,51,47,54,48,45,43,2649600,2649600,2649600,2649600,18.97,15.73,0.22,0.00,65.09,1971144,1477096,38956
01-01 00:03:14,191989187322,53,48,48,48,45,43,2649600,2649600,2649600,2649600,15.92,14.80,0.00,0.00,69.28,1971144,1476756,38840
01-01 00:03:16,193122347686,53,48,47,48,45,44,2649600,2649600,2649600,2649600,16.55,13.87,0.00,0.00,69.57,1971144,1476732,39080
01-01 00:03:17,194257408884,47,47,48,56,44,43,2649600,2649600,2649600,2649600,16.03,17.52,1.28,0.00,65.17,1971144,1476452,39020
01-01 00:03:18,195392526227,48,48,48,56,44,43,2649600,2649600,2649600,2649600,16.97,14.48,0.23,0.00,68.33,1971144,1476764,38976
01-01 00:03:19,196529146643,53,50,47,48,45,44,2649600,2649600,2649600,2649600,16.33,14.97,0.00,0.00,68.71,1971144,1476944,38932
01-01 00:03:20,197658317945,48,48,48,56,44,43,2649600,2649600,2649600,2649600,16.49,18.44,0.22,0.00,64.86,1971144,1477280,38836
01-01 00:03:21,198790664142,49,48,55,49,45,44,2649600,2649600,2649600,2649600,19.52,14.97,0.22,0.00,65.29,1971144,1477336,38944
01-01 00:03:22,199925620079,53,47,50,48,45,44,2649600,2649600,2649600,2649600,18.44,13.78,0.00,0.00,67.78,1971144,1476632,39028
01-01 00:03:23,201058599037,54,49,48,49,45,44,2649600,2649600,2649600,2649600,13.12,17.87,0.23,0.00,68.78,1971144,1476700,38848
01-01 00:03:25,202192480651,49,50,50,55,45,44,2649600,2649600,2649600,2649600,17.51,15.10,0.22,0.00,67.18,1971144,1476676,39104
01-01 00:03:26,203326364974,51,47,55,49,45,44,2649600,2649600,2649600,2649600,19.18,11.87,0.00,0.00,68.95,1971144,1476892,38952
01-01 00:03:27,204461404244,49,47,55,50,45,44,2649600,2649600,2649600,2649600,16.34,14.57,0.00,0.00,69.09,1971144,1477004,39028
01-01 00:03:28,205598758254,54,49,49,49,45,44,2649600,2649600,2649600,2649600,13.68,20.30,0.43,0.00,65.60,1971144,1477364,38956
01-01 00:03:29,206731130546,54,48,49,48,45,44,2649600,2649600,2649600,2649600,18.04,12.47,0.00,0.00,69.49,1971144,1476964,39128
01-01 00:03:30,207861945701,51,48,55,49,45,44,2649600,2649600,2649600,2649600,17.05,14.32,0.23,0.00,68.41,1971144,1477256,39032
01-01 00:03:31,208996164868,49,48,56,52,46,44,2649600,2649600,2649600,2649600,15.96,16.85,0.00,0.00,67.18,1971144,1477060,38956
01-01 00:03:33,210127553253,55,49,49,48,46,44,2649600,2649600,2649600,2649600,16.26,14.48,0.22,0.00,69.04,1971144,1477464,39060
01-01 00:03:34,211260172731,51,48,55,49,46,44,2649600,2649600,2649600,2649600,20.23,10.11,0.00,0.00,69.66,1971144,1476844,38952
01-01 00:03:35,212392190804,49,49,56,49,46,44,2649600,2649600,2649600,2649600,14.54,18.72,0.00,0.00,66.74,1971144,1477488,39104
01-01 00:03:36,213531284241,49,48,56,51,46,44,2649600,2649600,2649600,2649600,19.16,17.05,0.21,0.00,63.58,1971144,1477588,38808
01-01 00:03:37,214676184136,51,56,48,48,46,44,2649600,2649600,2649600,2649600,16.74,14.32,0.00,0.00,68.94,1971144,1477008,39020
01-01 00:03:38,215815054865,50,52,56,50,46,44,2649600,2649600,2649600,2649600,18.54,12.59,0.00,0.00,68.88,1971144,1477484,39316
01-01 00:03:39,216956277625,52,50,48,52,46,44,2649600,2649600,2649600,2649600,14.10,17.57,0.22,0.00,68.11,1971144,1477216,39108
01-01 00:03:41,218087962572,55,49,49,48,46,45,2649600,2649600,2649600,2649600,15.47,14.80,0.00,0.00,69.73,1971144,1477532,39000
01-01 00:03:42,219216896843,50,50,50,57,45,44,2649600,2649600,2649600,2649600,17.95,12.73,0.00,0.00,69.32,1971144,1476972,38980
01-01 00:03:43,220352946842,50,48,56,50,46,44,2649600,2649600,2649600,2649600,17.12,14.86,0.23,0.00,67.79,1971144,1477564,39208
01-01 00:03:44,221487290592,50,50,48,55,46,44,2649600,2649600,2649600,2649600,20.48,12.56,0.00,0.00,66.96,1971144,1476776,39216
01-01 00:03:45,222630547154,55,50,49,49,46,45,2649600,2649600,2649600,2649600,17.00,12.53,0.45,0.00,70.02,1971144,1476976,38872
01-01 00:03:46,223762720643,50,50,49,57,46,44,2649600,2649600,2649600,2649600,17.30,14.83,0.22,0.00,67.64,1971144,1476784,39124
01-01 00:03:47,224892269132,50,48,57,50,46,45,2649600,2649600,2649600,2649600,15.12,19.22,0.43,0.00,65.23,1971144,1477180,39240
01-01 00:03:48,226051314653,50,49,57,50,46,45,2649600,2649600,2649600,2649600,16.70,14.03,0.22,0.00,69.04,1971144,1476984,39296
01-01 00:03:50,227187677725,51,50,57,52,46,45,2649600,2649600,2649600,2649600,18.64,13.18,0.00,0.00,68.18,1971144,1477300,39068
01-01 00:03:51,228329874079,51,57,48,49,46,45,2649600,2649600,2649600,2649600,15.52,17.03,0.65,0.00,66.81,1971144,1476272,39516
01-01 00:03:52,229464557047,56,51,49,50,46,45,2649600,2649600,2649600,2649600,18.10,12.90,0.00,0.00,69.00,1971144,1477264,39120
01-01 00:03:53,230599339130,56,52,49,50,46,45,2649600,2649600,2649600,2649600,15.65,14.97,0.23,0.00,69.16,1971144,1476976,39072
